dataset,copynum,penalty,iter,method,osr2
echocardiogram,14,1,1,Impute then regress,0.7492298703320956
echocardiogram,14,1,1,Augmented,0.7144956577714223
echocardiogram,14,1,1,Augmented Affine,0.5187061411366103
echocardiogram,14,1,2,Impute then regress,0.8934883226543884
echocardiogram,14,1,2,Augmented,0.9047270579888304
echocardiogram,14,1,2,Augmented Affine,0.6267262547483168
echocardiogram,14,1,3,Impute then regress,0.8389800362998037
echocardiogram,14,1,3,Augmented,0.8315323576304361
echocardiogram,14,1,3,Augmented Affine,0.785721779631789
echocardiogram,14,1,4,Impute then regress,0.7845604401278343
echocardiogram,14,1,4,Augmented,0.775926625116413
echocardiogram,14,1,4,Augmented Affine,0.44521456971375484
echocardiogram,14,1,5,Impute then regress,0.7550976582285385
echocardiogram,14,1,5,Augmented,0.6420603783343812
echocardiogram,14,1,5,Augmented Affine,0.7482116863366003
echocardiogram,14,2,1,Impute then regress,0.8966181851134145
echocardiogram,14,2,1,Augmented,0.8314989271137903
echocardiogram,14,2,1,Augmented Affine,0.6032275346936911
echocardiogram,14,2,2,Impute then regress,0.8456444619220369
echocardiogram,14,2,2,Augmented,0.8462056373875196
echocardiogram,14,2,2,Augmented Affine,0.8049781443045114
echocardiogram,14,2,3,Impute then regress,0.8552963499487074
echocardiogram,14,2,3,Augmented,0.7989550517745337
echocardiogram,14,2,3,Augmented Affine,0.586508282657699
echocardiogram,14,2,4,Impute then regress,0.8829876460753757
echocardiogram,14,2,4,Augmented,0.8656019207661606
echocardiogram,14,2,4,Augmented Affine,0.8283915957920276
echocardiogram,14,2,5,Impute then regress,0.7511569954266879
echocardiogram,14,2,5,Augmented,0.8219277362827409
echocardiogram,14,2,5,Augmented Affine,0.7228740910739728
echocardiogram,14,4,1,Impute then regress,0.8115320785707081
echocardiogram,14,4,1,Augmented,0.7329279881759345
echocardiogram,14,4,1,Augmented Affine,0.7329279881759345
echocardiogram,14,4,2,Impute then regress,0.6736624462590162
echocardiogram,14,4,2,Augmented,0.817579310755749
echocardiogram,14,4,2,Augmented Affine,0.8659268941808879
echocardiogram,14,4,3,Impute then regress,0.844803606263054
echocardiogram,14,4,3,Augmented,0.8366372139071387
echocardiogram,14,4,3,Augmented Affine,0.8462416355062816
echocardiogram,14,4,4,Impute then regress,0.83983359049191
echocardiogram,14,4,4,Augmented,0.8552227222866566
echocardiogram,14,4,4,Augmented Affine,0.8198575021888482
echocardiogram,14,4,5,Impute then regress,0.7665466146476065
echocardiogram,14,4,5,Augmented,0.7404086394116725
echocardiogram,14,4,5,Augmented Affine,0.6885415216610851
echocardiogram,14,8,1,Impute then regress,0.8681528456207003
echocardiogram,14,8,1,Augmented,0.7901673016976111
echocardiogram,14,8,1,Augmented Affine,0.6602558984780015
echocardiogram,14,8,2,Impute then regress,0.8784280590961122
echocardiogram,14,8,2,Augmented,0.8707446374952392
echocardiogram,14,8,2,Augmented Affine,0.7313877646225782
echocardiogram,14,8,3,Impute then regress,0.7385117659520493
echocardiogram,14,8,3,Augmented,0.8070381181349982
echocardiogram,14,8,3,Augmented Affine,0.7560056664539283
echocardiogram,14,8,4,Impute then regress,0.8840001705774978
echocardiogram,14,8,4,Augmented,0.8806309337250375
echocardiogram,14,8,4,Augmented Affine,0.8833513465033623
echocardiogram,14,8,5,Impute then regress,0.8081892383881011
echocardiogram,14,8,5,Augmented,0.710896287782324
echocardiogram,14,8,5,Augmented Affine,0.7736321799143526
echocardiogram,14,16,1,Impute then regress,0.9408478833442501
echocardiogram,14,16,1,Augmented,0.8295673239294448
echocardiogram,14,16,1,Augmented Affine,0.8533113959822693
echocardiogram,14,16,2,Impute then regress,0.7503154076659266
echocardiogram,14,16,2,Augmented,0.8168471796828755
echocardiogram,14,16,2,Augmented Affine,0.7791701208205997
echocardiogram,14,16,3,Impute then regress,0.8854238054018907
echocardiogram,14,16,3,Augmented,0.9000236722891354
echocardiogram,14,16,3,Augmented Affine,0.727031772153008
echocardiogram,14,16,4,Impute then regress,0.7066747578692983
echocardiogram,14,16,4,Augmented,0.7249745586698282
echocardiogram,14,16,4,Augmented Affine,0.6523799333170881
echocardiogram,14,16,5,Impute then regress,0.8257169612782744
echocardiogram,14,16,5,Augmented,0.7713875856269456
echocardiogram,14,16,5,Augmented Affine,0.7621874356969316
