dataset,copynum,penalty,iter,method,osr2
arrhythmia,14,1,1,Impute then regress,0.5810059793500675
arrhythmia,14,1,1,Augmented,0.5637239888069876
arrhythmia,14,1,1,Augmented Affine,0.5269516749728309
arrhythmia,14,1,2,Impute then regress,0.770926845934722
arrhythmia,14,1,2,Augmented,0.7772602528156556
arrhythmia,14,1,2,Augmented Affine,0.7480196610156367
arrhythmia,14,1,3,Impute then regress,0.6924027593393284
arrhythmia,14,1,3,Augmented,0.6863609614644774
arrhythmia,14,1,3,Augmented Affine,0.6608317250182547
arrhythmia,14,1,4,Impute then regress,0.5599052242407597
arrhythmia,14,1,4,Augmented,0.5542313466048827
arrhythmia,14,1,4,Augmented Affine,0.44964143175151894
arrhythmia,14,1,5,Impute then regress,0.5588867560059065
arrhythmia,14,1,5,Augmented,0.5977399868775815
arrhythmia,14,1,5,Augmented Affine,0.6104846053959263
arrhythmia,14,2,1,Impute then regress,0.6467929685213039
arrhythmia,14,2,1,Augmented,0.6500156840010838
arrhythmia,14,2,1,Augmented Affine,0.6521152993424704
arrhythmia,14,2,2,Impute then regress,0.7412562663933093
arrhythmia,14,2,2,Augmented,0.7846812694652838
arrhythmia,14,2,2,Augmented Affine,0.7367761462252019
arrhythmia,14,2,3,Impute then regress,0.6142872992282802
arrhythmia,14,2,3,Augmented,0.652691380102429
arrhythmia,14,2,3,Augmented Affine,0.6319920463581411
arrhythmia,14,2,4,Impute then regress,0.6665239580470651
arrhythmia,14,2,4,Augmented,0.6450723403683312
arrhythmia,14,2,4,Augmented Affine,0.5818003038541542
arrhythmia,14,2,5,Impute then regress,0.6326817029808194
arrhythmia,14,2,5,Augmented,0.7047940575228144
arrhythmia,14,2,5,Augmented Affine,0.6965349615187861
arrhythmia,14,4,1,Impute then regress,0.7393493554381914
arrhythmia,14,4,1,Augmented,0.723174601783543
arrhythmia,14,4,1,Augmented Affine,0.7176231038135814
arrhythmia,14,4,2,Impute then regress,0.5889801772072489
arrhythmia,14,4,2,Augmented,0.5768243244983112
arrhythmia,14,4,2,Augmented Affine,0.5874585042069622
arrhythmia,14,4,3,Impute then regress,0.6875733466796012
arrhythmia,14,4,3,Augmented,0.6904488012196028
arrhythmia,14,4,3,Augmented Affine,0.7075280709866555
arrhythmia,14,4,4,Impute then regress,0.738699144676772
arrhythmia,14,4,4,Augmented,0.7231827583337147
arrhythmia,14,4,4,Augmented Affine,0.7279733411426352
arrhythmia,14,4,5,Impute then regress,0.6358672074860776
arrhythmia,14,4,5,Augmented,0.5930850857510102
arrhythmia,14,4,5,Augmented Affine,0.5844700258873325
arrhythmia,14,8,1,Impute then regress,0.5411430090472444
arrhythmia,14,8,1,Augmented,0.5341590015156521
arrhythmia,14,8,1,Augmented Affine,0.5341590015156557
arrhythmia,14,8,2,Impute then regress,0.6698489474878819
arrhythmia,14,8,2,Augmented,0.7592542285321424
arrhythmia,14,8,2,Augmented Affine,0.7661849635471585
arrhythmia,14,8,3,Impute then regress,0.4613960467143795
arrhythmia,14,8,3,Augmented,0.45872290264734383
arrhythmia,14,8,3,Augmented Affine,0.4588683874109153
arrhythmia,14,8,4,Impute then regress,0.6792553315518702
arrhythmia,14,8,4,Augmented,0.69495406600359
arrhythmia,14,8,4,Augmented Affine,0.6949540660035898
arrhythmia,14,8,5,Impute then regress,0.36196818446128765
arrhythmia,14,8,5,Augmented,0.43713921945419143
arrhythmia,14,8,5,Augmented Affine,0.4371392194541932
arrhythmia,14,16,1,Impute then regress,0.6735135331350033
arrhythmia,14,16,1,Augmented,0.661467483742567
arrhythmia,14,16,1,Augmented Affine,0.6407436329316969
arrhythmia,14,16,2,Impute then regress,0.6488012405739274
arrhythmia,14,16,2,Augmented,0.6667191558599692
arrhythmia,14,16,2,Augmented Affine,0.6584031094898286
arrhythmia,14,16,3,Impute then regress,0.6474610722803785
arrhythmia,14,16,3,Augmented,0.6526670512025418
arrhythmia,14,16,3,Augmented Affine,0.6601737847978468
arrhythmia,14,16,4,Impute then regress,0.7075146592475978
arrhythmia,14,16,4,Augmented,0.7262206289990792
arrhythmia,14,16,4,Augmented Affine,0.7272034523073566
arrhythmia,14,16,5,Impute then regress,0.5956767232858152
arrhythmia,14,16,5,Augmented,0.5932216289944678
arrhythmia,14,16,5,Augmented Affine,0.7317725028296599
