dataset,copynum,penalty,iter,method,osr2
dermatology,15,1,1,Impute then regress,0.9253917614572376
dermatology,15,1,1,Augmented,0.9243932774888668
dermatology,15,1,1,Augmented Affine,0.9226113130922673
dermatology,15,1,2,Impute then regress,0.9141125239970254
dermatology,15,1,2,Augmented,0.911845352056312
dermatology,15,1,2,Augmented Affine,0.9104377014670033
dermatology,15,1,3,Impute then regress,0.9341296588264517
dermatology,15,1,3,Augmented,0.935397215569371
dermatology,15,1,3,Augmented Affine,0.9341762190548621
dermatology,15,1,4,Impute then regress,0.927094339476347
dermatology,15,1,4,Augmented,0.9306981613290568
dermatology,15,1,4,Augmented Affine,0.9316806462991161
dermatology,15,1,5,Impute then regress,0.9305312624222317
dermatology,15,1,5,Augmented,0.9284044212227307
dermatology,15,1,5,Augmented Affine,0.9220097067485026
dermatology,15,2,1,Impute then regress,0.9210943343264835
dermatology,15,2,1,Augmented,0.9214433136090715
dermatology,15,2,1,Augmented Affine,0.9149452945392583
dermatology,15,2,2,Impute then regress,0.9442912282688508
dermatology,15,2,2,Augmented,0.9441117016485082
dermatology,15,2,2,Augmented Affine,0.9407340086048895
dermatology,15,2,3,Impute then regress,0.9291803564531289
dermatology,15,2,3,Augmented,0.930363273267387
dermatology,15,2,3,Augmented Affine,0.9309329418428423
dermatology,15,2,4,Impute then regress,0.9027956554653347
dermatology,15,2,4,Augmented,0.8986073646771546
dermatology,15,2,4,Augmented Affine,0.9013911475280735
dermatology,15,2,5,Impute then regress,0.9363227353626616
dermatology,15,2,5,Augmented,0.9338699541651794
dermatology,15,2,5,Augmented Affine,0.9351640481262069
dermatology,15,4,1,Impute then regress,0.9229593682938702
dermatology,15,4,1,Augmented,0.9226759190269409
dermatology,15,4,1,Augmented Affine,0.9211096375138809
dermatology,15,4,2,Impute then regress,0.9305948841207345
dermatology,15,4,2,Augmented,0.9308103621648273
dermatology,15,4,2,Augmented Affine,0.9301513341666322
dermatology,15,4,3,Impute then regress,0.9349667940288428
dermatology,15,4,3,Augmented,0.9346771017152874
dermatology,15,4,3,Augmented Affine,0.9352794354563013
dermatology,15,4,4,Impute then regress,0.9338893179261154
dermatology,15,4,4,Augmented,0.9289209684425218
dermatology,15,4,4,Augmented Affine,0.9321111543406243
dermatology,15,4,5,Impute then regress,0.889908577014945
dermatology,15,4,5,Augmented,0.8996867552341746
dermatology,15,4,5,Augmented Affine,0.8939963777128668
dermatology,15,8,1,Impute then regress,0.9131856329145159
dermatology,15,8,1,Augmented,0.9121974104027629
dermatology,15,8,1,Augmented Affine,0.9119596560785819
dermatology,15,8,2,Impute then regress,0.917888911103898
dermatology,15,8,2,Augmented,0.9212910708301763
dermatology,15,8,2,Augmented Affine,0.9214573983947999
dermatology,15,8,3,Impute then regress,0.9334399407771856
dermatology,15,8,3,Augmented,0.9326866075267839
dermatology,15,8,3,Augmented Affine,0.9326333133881335
dermatology,15,8,4,Impute then regress,0.9270587150821169
dermatology,15,8,4,Augmented,0.9252231096981365
dermatology,15,8,4,Augmented Affine,0.9269132086290782
dermatology,15,8,5,Impute then regress,0.9343004571733551
dermatology,15,8,5,Augmented,0.9374829900199368
dermatology,15,8,5,Augmented Affine,0.9367328055085203
dermatology,15,16,1,Impute then regress,0.9248769613257185
dermatology,15,16,1,Augmented,0.9240148366201002
dermatology,15,16,1,Augmented Affine,0.9236140631562729
dermatology,15,16,2,Impute then regress,0.9337664266594283
dermatology,15,16,2,Augmented,0.9327586245849465
dermatology,15,16,2,Augmented Affine,0.9327586245849464
dermatology,15,16,3,Impute then regress,0.9199731731578128
dermatology,15,16,3,Augmented,0.9224077096274648
dermatology,15,16,3,Augmented Affine,0.9229745084921067
dermatology,15,16,4,Impute then regress,0.9409643942229872
dermatology,15,16,4,Augmented,0.9400765736845798
dermatology,15,16,4,Augmented Affine,0.9411605414646227
dermatology,15,16,5,Impute then regress,0.9326796990355772
dermatology,15,16,5,Augmented,0.9297317705373636
dermatology,15,16,5,Augmented Affine,0.9260254128236332
